Titel,Path,Streetname,Postalcode,Location,Price,Rooms,Area
5 ½ Zimmer-Wohnung in Kindhausen mieten,/de/wohnung/blutzwis-10-8604-kindhausen/598876/,Blutzwis 10,8604,Kindhausen,2146,5 ½,120 m²
4 ½ Zimmer-Wohnung in Illnau mieten,/de/wohnung/am-dorfbach-21-8308-illnau/598355/,Am Dorfbach 21,8308,Illnau,2135,4 ½,111 m²
4 ½ Zimmer-Wohnung in Effretikon mieten,/de/wohnung/im-gassacher-7-8307-effretikon/535901/,Im Gassacher 7,8307,Effretikon,2030,4 ½,97 m²
3 ½ Zimmer-Wohnung in Winterthur mieten,/de/wohnung/sulzerallee-59-8404-winterthur/599268/,Sulzerallee 59,8404,Winterthur,2305,3 ½,98 m²
4 Zimmer-Wohnung in Sennhof mieten,/de/wohnung/sennhofweg-114-8482-sennhof/597032/,Sennhofweg 114,8482,Sennhof,1550,4,80 m²
4 ½ Zimmer-Wohnung in Nürensdorf mieten,/de/wohnung/8309-nurensdorf/598651/,no street available,8309,Nürensdorf,2157,4 ½,110 m²
2 ½ Zimmer-Wohnung in Pfungen mieten,/de/wohnung/durrenrainstrasse-7-8422-pfungen/598420/,Dürrenrainstrasse 7,8422,Pfungen,1590,2 ½,64 m²
3 ½ Zimmer-Wohnung in Effretikon mieten,/de/wohnung/schulstrasse-7-8307-effretikon/576711/,Schulstrasse 7,8307,Effretikon,1595,3 ½,70 m²
4 ½ Zimmer-Wohnung in Winterthur mieten,/de/wohnung/lindenstrasse-7-8400-winterthur/598308/,Lindenstrasse 7,8400,Winterthur,2190,4 ½,NaN
3 Zimmer-Wohnung in Bassersdorf mieten,/de/wohnung/auenring-16-8303-bassersdorf/595773/,Auenring 16,8303,Bassersdorf,1650,3,66 m²
2 ½ Zimmer-Wohnung in Pfungen mieten,/de/wohnung/bahnhofstrasse-21-8422-pfungen/597821/,Bahnhofstrasse 21,8422,Pfungen,1490,2 ½,60 m²
2 ½ Zimmer-Wohnung in Pfungen mieten,/de/wohnung/bahnhofstrasse-21-8422-pfungen/597822/,Bahnhofstrasse 21,8422,Pfungen,1590,2 ½,60 m²
3 ½ Zimmer-Wohnung in Schlatt ZH mieten,/de/wohnung/waltensteinerstrasse-3a-8418-schlatt-zh/597522/,Waltensteinerstrasse 3a,8418,Schlatt,2150,3 ½,100 m²
3 ½ Zimmer-Wohnung in Winterthur mieten,/de/wohnung/hornlistrasse-83-8400-winterthur/597482/,Hörnlistrasse 83,8400,Winterthur,2800,3 ½,107 m²
4 ½ Zimmer-Wohnung in Duebendorf mieten,/de/wohnung/riedweg-24-8600-duebendorf/597450/,Riedweg 24,8600,Duebendorf,3570,4 ½,120 m²
2 Zimmer-Wohnung in Winterthur mieten,/de/wohnung/8400-winterthur/597411/,no street available,8400,Winterthur,1950,2,80 m²
5 Zimmer-Wohnung in Winterthur mieten,/de/wohnung/8405-winterthur/597386/,no street available,8405,Winterthur,2260,5,137 m²
1 ½ Zimmer-Wohnung in Dorf mieten,/de/wohnung/buolistrasse-5-8458-dorf/597210/,Buolistrasse 5,8458,Dorf,875,1 ½,NaN
3 Zimmer-Wohnung in Winterthur mieten,/de/wohnung/burglistrasse-9-8400-winterthur/597094/,Bürglistrasse 9,8400,Winterthur,1575,3,NaN
3 ½ Zimmer-Wohnung in Winterthur mieten,/de/wohnung/wasserwiesenstr-81c-8408-winterthur/592820/,Wässerwiesenstr. 81c,8408,Winterthur,2030,3 ½,93 m²
1 Zimmer-Wohnung in winterthur mieten,/de/wohnung/oberebriggerstrasse-45-8406-winterthur/596921/,oberebriggerstrasse,8406,winterthur,1100,1,30 m²
3 Zimmer-Wohnung in Winterthur mieten,/de/wohnung/wallrutistrasse-78-8404-winterthur/596905/,Wallrütistrasse 78,8404,Winterthur,1371,3,60 m²
3 ½ Zimmer-Wohnung in Winterthur mieten,/de/wohnung/stationsstrasse-7-8406-winterthur/596843/,Stationsstrasse 7,8406,Winterthur,1658,3 ½,NaN
3 ½ Zimmer-Wohnung in Winterthur mieten,/de/wohnung/heiniweg-16-8404-winterthur/596667/,Heiniweg 16,8404,Winterthur,1555,3 ½,77 m²
3 Zimmer-Wohnung in Effretikon mieten,/de/wohnung/moosburgstrasse-27-8370-effretikon/596443/,Moosburgstrasse 27,8370,Effretikon,1693,3,70 m²
3 ½ Zimmer-Wohnung in Winterthur mieten,/de/wohnung/seuzacherstr-13b-8400-winterthur/596401/,Seuzacherstr. 13b,8400,Winterthur,2490,3 ½,95 m²
2 Zimmer-Wohnung in Winterthur mieten,/de/wohnung/hofwiesenweg-2-8405-winterthur/590116/,Hofwiesenweg 2,8405,Winterthur,1395,2,53 m²
3 Zimmer-Wohnung in Winterthur mieten,/de/wohnung/holzlegistrasse-8408-winterthur/594596/,Holzlegistrasse,8408,Winterthur,1498,3,NaN
4 Zimmer-Wohnung in Winterthur mieten,/de/wohnung/wulflingerstrasse-324-8408-winterthur/594244/,Wülflingerstrasse 324,8408,Winterthur,1530,4,NaN
4 ½ Zimmer-Wohnung in Winterthur mieten,/de/wohnung/pflanzschulstrasse-37-8400-winterthur/591435/,Pflanzschulstrasse 37,8400,Winterthur,2840,4 ½,126 m²
3 ½ Zimmer-Wohnung in Effretikon mieten,/de/wohnung/illnauerstrasse-35-8307-effretikon/593726/,Illnauerstrasse 35,8307,Effretikon,1640,3 ½,79 m²
4 ½ Zimmer-Wohnung in Nürensdorf mieten,/de/wohnung/schmittenackerstr-5-8309-nurensdorf/580705/,Schmittenackerstr. 5,8309,Nürensdorf,1852,4 ½,88 m²
Studio in Winterthur mieten,/de/wohnung/neuwiesenstrasse-10-8400-winterthur/593928/,Neuwiesenstrasse 10,8400,Winterthur,1290,NaN,NaN
1 ½ Zimmer-Wohnung in Effretikon mieten,/de/wohnung/rebenstrasse-2-8307-effretikon/344939/,Rebenstrasse 2,8307,Effretikon,887,1 ½,35 m²
1 ½ Zimmer-Wohnung in Dietlikon mieten,/de/wohnung/8305-dietlikon/593525/,no street available,8305,Dietlikon,1120,1 ½,32 m²
3 ½ Zimmer-Wohnung in Winterthur mieten,/de/wohnung/wieshofstrasse-80-8408-winterthur/593390/,Wieshofstrasse 80,8408,Winterthur,1470,3 ½,80 m²
2 ½ Zimmer-Wohnung in Winterthur mieten,/de/wohnung/riedhofstrasse-58-8408-winterthur/581169/,Riedhofstrasse 58,8408,Winterthur,1720,2 ½,63 m²
3 ½ Zimmer-Maisonette in Tagelswangen mieten,/de/wohnung/hofwisenstr-4-8317-tagelswangen/592465/,Hofwisenstr. 4,8317,Tagelswangen,2180,3 ½,111 m²
3 ½ Zimmer-Attikawohnung in Winterthur mieten,/de/wohnung/euelstr-66-8408-winterthur/580469/,Euelstr. 66,8408,Winterthur,2244,3 ½,114 m²
2 ½ Zimmer-Wohnung in Winterthur mieten,/de/wohnung/st-gallerstrasse-50-8400-winterthur/585594/,St. Gallerstrasse 50,8400,Winterthur,2040,2 ½,72 m²
3 ½ Zimmer-Maisonette in Hettlingen mieten,/de/wohnung/im-grund-15-8442-hettlingen/580598/,Im Grund 15,8442,Hettlingen,1870,3 ½,123 m²
5 ½ Zimmer-Wohnung in Winterthur mieten,/de/wohnung/eichgutstr-2-8400-winterthur/591864/,Eichgutstr. 2,8400,Winterthur,3450,5 ½,143 m²
4 ½ Zimmer-Attikawohnung in Winterthur mieten,/de/wohnung/rumikerstrasse-36-8409-winterthur/591647/,Rümikerstrasse 36,8409,Winterthur,2500,4 ½,115 m²
3 ½ Zimmer-Wohnung in Winterthur mieten,/de/wohnung/schlosshofstr-64-8400-winterthur/585399/,Schlosshofstr. 64,8400,Winterthur,2150,3 ½,91 m²
3 Zimmer-Wohnung in Winterthur mieten,/de/wohnung/lindbergstrasse-20-8404-winterthur/575628/,Lindbergstrasse 20,8404,Winterthur,1490,3,56 m²
2 Zimmer-Wohnung in Wangen b. Dübendorf mieten,/de/wohnung/zelgliweg-3-8602-wangen-b-dubendorf/591165/,Zelgliweg 3,8602,Wangen,1680,2,70 m²
2 ½ Zimmer-Wohnung in Volketswil-Kindhausen mieten,/de/wohnung/mullerholzlistrasse-2-8604-volketswil-kindhausen/591025/,Müllerhölzlistrasse 2,8604,Volketswil-Kindhausen,1580,2 ½,67 m²
4 Zimmer-Wohnung in Dübendorf mieten,/de/wohnung/uberlandstrasse-220-8600-dubendorf/590475/,Überlandstrasse 220,8600,Dübendorf,1750,4,NaN
5 ½ Zimmer-Maisonette in Winterthur mieten,/de/wohnung/dattnauerstr-147-8406-winterthur/580390/,Dättnauerstr. 147,8406,Winterthur,2680,5 ½,122 m²
2 ½ Zimmer-Wohnung in Winterthur mieten,/de/wohnung/eichliackerstrasse-23-8406-winterthur/590372/,Eichliackerstrasse 23,8406,Winterthur,1850,2 ½,75 m²
3 ½ Zimmer-Wohnung in Neftenbach mieten,/de/wohnung/seuzachstr-8-8413-neftenbach/590209/,Seuzachstr. 8,8413,Neftenbach,1699,3 ½,84 m²
3 ½ Zimmer-Wohnung in Winterthur mieten,/de/wohnung/baderstrasse-21-8400-winterthur/590110/,Baderstrasse 21,8400,Winterthur,1890,3 ½,NaN
3 ½ Zimmer-Wohnung in Winterhur mieten,/de/wohnung/sulzerallee-59-8404-winterhur/589999/,Sulzerallee 59,8404,Winterhur,2350,3 ½,98 m²
2 ½ Zimmer-Wohnung in Winterthur mieten,/de/wohnung/poststrasse-1-8406-winterthur/589812/,Poststrasse 1,8406,Winterthur,1670,2 ½,53 m²
3 ½ Zimmer-Wohnung in Winterthur mieten,/de/wohnung/schlosstalstrasse-38-8406-winterthur/589256/,Schlosstalstrasse,8406,Winterthur,1670,3 ½,60 m²
2 ½ Zimmer-Wohnung in Effretikon mieten,/de/wohnung/brandrietstrasse-2-8307-effretikon/587453/,Brandrietstrasse 2,8307,Effretikon,1850,2 ½,78 m²
3 ½ Zimmer-Wohnung in Dübendorf mieten,/de/wohnung/giessenstrasse-3-8600-dubendorf/587115/,Giessenstrasse 3,8600,Dübendorf,2590,3 ½,94 m²
2 ½ Zimmer-Wohnung in Winterthur mieten,/de/wohnung/sulzer-allee-71-8404-winterthur/586330/,Sulzer-Allee 71,8404,Winterthur,1810,2 ½,72 m²
3 ½ Zimmer-Wohnung in Winterthur mieten,/de/wohnung/else-zublin-str-74-8404-winterthur/586240/,Else-Züblin-Str. 74,8404,Winterthur,2140,3 ½,100 m²
1 ½ Zimmer-Attikawohnung in Pfungen mieten,/de/wohnung/bahnhofstrasse-21-8422-pfungen/585180/,Bahnhofstrasse 21,8422,Pfungen,1785,1 ½,56 m²
3 ½ Zimmer-Attikawohnung in Winterthur mieten,/de/wohnung/am-eulachpark-15-8404-winterthur/584782/,Am Eulachpark 15,8404,Winterthur,2280,3 ½,101 m²
1 Zimmer-Wohnung in Winterthur mieten,/de/wohnung/feldstr-49-8400-winterthur/583861/,Feldstr. 49,8400,Winterthur,1105,1,36 m²
1 ½ Zimmer-Wohnung in Winterthur mieten,/de/wohnung/schaffhauserstrasse-56-8400-winterthur/583790/,Schaffhauserstrasse 56,8400,Winterthur,1370,1 ½,70 m²
3 Zimmer-Wohnung in Winterthur mieten,/de/wohnung/kanzleistrasse-47-8405-winterthur/583146/,Kanzleistrasse,8405,Winterthur,1560,3,NaN
1 Zimmer-Wohnung in Bassersdorf mieten,/de/wohnung/klotenerstrasse-28-8303-bassersdorf/582853/,Klotenerstrasse 28,8303,Bassersdorf,1550,1,30 m²
3 ½ Zimmer-Wohnung in Hettlingen mieten,/de/wohnung/im-grund-6-8442-hettlingen/581750/,Im Grund 6,8442,Hettlingen,1745,3 ½,83 m²
3 Zimmer-Wohnung in Winterthur mieten,/de/wohnung/zurcherstrasse-30-8400-winterthur/582071/,Zürcherstrasse 30,8400,Winterthur,1590,3,50 m²
3 Zimmer-Wohnung in Winterthur mieten,/de/wohnung/oberseenerstrasse-16-8405-winterthur/580616/,Oberseenerstrasse 16,8405,Winterthur,1640,3,63 m²
3 ½ Zimmer-Wohnung in Winterthur mieten,/de/wohnung/maienstrasse-10-8406-winterthur/581502/,Maienstrasse 10,8406,Winterthur,1690,3 ½,73 m²
2 Zimmer-Wohnung in Winterthur mieten,/de/wohnung/feldstr-49-8400-winterthur/580720/,Feldstr. 49,8400,Winterthur,1375,2,60 m²
4 ½ Zimmer-Wohnung in Seuzach mieten,/de/wohnung/stadlerstrasse-35-8472-seuzach/580006/,Stadlerstrasse 35,8472,Seuzach,2120,4 ½,100 m²
4 ½ Zimmer-Wohnung in Pfungen mieten,/de/wohnung/vorbruggenstr-24-8422-pfungen/579756/,Vorbruggenstr.  24,8422,Pfungen,2170,4 ½,107 m²
3 ½ Zimmer-Wohnung in Winterthur mieten,/de/wohnung/rossligasse-10-8405-winterthur/579592/,Rössligasse 10,8405,Winterthur,1850,3 ½,80 m²
2 ½ Zimmer-Wohnung in Effretikon mieten,/de/wohnung/im-wattbuck-3-8307-effretikon/573320/,Im Wattbuck 3,8307,Effretikon,1565,2 ½,66 m²
3 ½ Zimmer-Wohnung in Effretikon mieten,/de/wohnung/lindenstrasse-9-8307-effretikon/578996/,Lindenstrasse 9,8307,Effretikon,1840,3 ½,87 m²
3 ½ Zimmer-Wohnung in Kollbrunn mieten,/de/wohnung/dorfstrasse-8b-8483-kollbrunn/568324/,Dorfstrasse 8b,8483,Kollbrunn,1940,3 ½,98 m²
2 ½ Zimmer-Wohnung in Kollbrunn mieten,/de/wohnung/dorfstrasse-8b-8483-kollbrunn/568323/,Dorfstrasse 8b,8483,Kollbrunn,1460,2 ½,63 m²
3 ½ Zimmer-Wohnung in Winterthur mieten,/de/wohnung/emil-kloti-str-2-8406-winterthur/436640/,Emil Klöti-Str. 2,8406,Winterthur,1895,3 ½,88 m²
3 Zimmer-Wohnung in Winterthur mieten,/de/wohnung/konradstr-3-8400-winterthur/575520/,Konradstr. 3,8400,Winterthur,1423,3,53 m²
4 ½ Zimmer-Wohnung in Wildberg mieten,/de/wohnung/schulhausstrasse-8-8489-wildberg/574381/,Schulhausstrasse 8,8489,Wildberg,2100,4 ½,125 m²
1 Zimmer-Loft in Winterthur mieten,/de/wohnung/else-zublin-strasse-85c-8404-winterthur/571831/,Else-Züblin-Strasse 85c,8404,Winterthur,2250,1,115 m²
4 Zimmer-Wohnung in Effretikon mieten,/de/wohnung/bietenholzstrasse-4-8307-effretikon/557031/,Bietenholzstrasse 4,8307,Effretikon,1960,4,85 m²
2 ½ Zimmer-Wohnung in Bassersdorf mieten,/de/wohnung/lagernstrasse-2-8803-bassersdorf/568494/,Lägernstrasse 2,8803,Bassersdorf,1500,2 ½,55 m²
3 ½ Zimmer-Wohnung in Winterthur mieten,/de/wohnung/ida-straulistr-49-8404-winterthur/559510/,Ida-Sträulistr. 49,8404,Winterthur,2050,3 ½,83 m²
4 ½ Zimmer-Wohnung in Winterthur mieten,/de/wohnung/baumlistrasse-3-8404-winterthur/559710/,Bäumlistrasse 3,8404,Winterthur,3130,4 ½,95 m²
3 ½ Zimmer-Wohnung in Pfungen mieten,/de/wohnung/grosswiesenstr-58-8422-pfungen/521771/,Grosswiesenstr. 58,8422,Pfungen,1575,3 ½,74 m²
2 ½ Zimmer-Maisonette in Seuzach mieten,/de/wohnung/aspstrasse-5c-8472-seuzach/542460/,Aspstrasse 5c,8472,Seuzach,1995,2 ½,85 m²
3 ½ Zimmer-Wohnung in Effretikon mieten,/de/wohnung/illnauerstrasse-20-8307-effretikon/558825/,Illnauerstrasse 20,8307,Effretikon,1550,3 ½,70 m²
2 Zimmer-Wohnung in Effretikon mieten,/de/wohnung/vogelsangstrasse-2-8307-effretikon/555983/,Vogelsangstrasse 2,8307,Effretikon,1480,2,49 m²
4 Zimmer-Wohnung in Winterthur mieten,/de/wohnung/wallrutistrasse-113-8404-winterthur/557594/,Wallrütistrasse 113,8404,Winterthur,1755,4,NaN
3 ½ Zimmer-Wohnung in Pfungen mieten,/de/wohnung/8462-pfungen/557557/,no street available,8462,Pfungen,1500,3 ½,NaN
3 ½ Zimmer-Wohnung in Sulz-Rickenbach mieten,/de/wohnung/breitestrasse-3-8545-sulz-rickenbach/556992/,Breitestrasse 3,8545,Sulz-Rickenbach,1870,3 ½,80 m²
2 ½ Zimmer-Wohnung in Winterthur mieten,/de/wohnung/sulzer-allee-81-8404-winterthur/502779/,Sulzer-Allee 81,8404,Winterthur,1860,2 ½,68 m²
2 ½ Zimmer-Wohnung in Winterthur mieten,/de/wohnung/else-zublin-str-70-8404-winterthur/352646/,Else-Züblin-Str. 70,8404,Winterthur,1810,2 ½,67 m²
1 ½ Zimmer-Wohnung in Effretikon mieten,/de/wohnung/rebenstrasse-2-8307-effretikon/555124/,Rebenstrasse 2,8307,Effretikon,990,1 ½,NaN
4 ½ Zimmer-Wohnung in Winterthur mieten,/de/wohnung/8406-winterthur/553593/,no street available,8406,Winterthur,1950,4 ½,NaN
3 ½ Zimmer-Wohnung in Winterthur mieten,/de/wohnung/st-gallerstrasse-44-8400-winterthur/552112/,St. Gallerstrasse 44,8400,Winterthur,2430,3 ½,85 m²
1 Zimmer-Loft in Winterthur mieten,/de/wohnung/else-zublin-strasse-85a-8404-winterthur/550812/,Else-Züblin-Strasse 85a,8404,Winterthur,2090,1,90 m²
3 ½ Zimmer-Wohnung in Winterthur mieten,/de/wohnung/etzbergstrasse-16a-8405-winterthur/547540/,Etzbergstrasse 16a,8405,Winterthur,1580,3 ½,71 m²
4 ½ Zimmer-Wohnung in Winterthur mieten,/de/wohnung/unterwiesenstr-10-8408-winterthur/547082/,Unterwiesenstr. 10,8408,Winterthur,1863,4 ½,88 m²
3 ½ Zimmer-Wohnung in Winterthur mieten,/de/wohnung/seuzacherstr-11b-8400-winterthur/543884/,Seuzacherstr. 11b,8400,Winterthur,2370,3 ½,88 m²
3 ½ Zimmer-Wohnung in Winterthur mieten,/de/wohnung/seuzacherstr-7a-8400-winterthur/543883/,Seuzacherstr. 7a,8400,Winterthur,2520,3 ½,98 m²
1 Zimmer-Wohnung in Winterthur mieten,/de/wohnung/gutstrasse-13-8400-winterthur/535855/,Gutstrasse 13,8400,Winterthur,1245,1,39 m²
2 Zimmer-Wohnung in Effretikon mieten,/de/wohnung/vogelsangstrasse-2-8307-effretikon/541828/,Vogelsangstrasse 2,8307,Effretikon,1530,2,49 m²
1 Zimmer-Wohnung in Winterthur mieten,/de/wohnung/schulgasse-3-8000-winterthur/532039/,Schulgasse 3,8000,Winterthur,910,1,13 m²
2 Zimmer-Wohnung in Winterthur mieten,/de/wohnung/zurcherstrasse-157-8406-winterthur/530758/,Zürcherstrasse 157,8406,Winterthur,1400,2,46 m²
3 ½ Zimmer-Wohnung in Winterthur mieten,/de/wohnung/stadlerstrasse-158-8404-winterthur/521577/,Stadlerstrasse 158,8404,Winterthur,1729,3 ½,79 m²
4 ½ Zimmer-Dachwohnung in Bassersdorf mieten,/de/wohnung/stiegweg-14b-8303-bassersdorf/527523/,Stiegweg 14B,8303,Bassersdorf,2400,4 ½,120 m²
3 ½ Zimmer-Wohnung in Winterthur mieten,/de/wohnung/romertorstrasse-2-8404-winterthur/525720/,Römertorstrasse 2,8404,Winterthur,2150,3 ½,84 m²
2 ½ Zimmer-Wohnung in Winterthur mieten,/de/wohnung/lokstadt-8400-winterthur/521053/,Lokstadt,8400,Winterthur,Anfrage,2 ½,NaN
4 ½ Zimmer-Wohnung in Winterthur mieten,/de/wohnung/lokstadt-8400-winterthur/521046/,Lokstadt,8400,Winterthur,Anfrage,4 ½,NaN
3 ½ Zimmer-Wohnung in Winterthur mieten,/de/wohnung/lokstadt-8400-winterthur/521045/,Lokstadt,8400,Winterthur,Anfrage,3 ½,NaN
3 ½ Zimmer-Wohnung in Effretikon mieten,/de/wohnung/rikonerstrasse-9-8307-effretikon/514838/,Rikonerstrasse 9,8307,Effretikon,1515,3 ½,74 m²
3 ½ Zimmer-Wohnung in Winterthur mieten,/de/wohnung/st-gallerstrasse-46-8400-winterthur/516157/,St. Gallerstrasse 46,8400,Winterthur,2390,3 ½,85 m²
1 ½ Zimmer-Wohnung in Winterthur mieten,/de/wohnung/zurcherstrasse-145-8406-winterthur/516890/,Zürcherstrasse 145,8406,Winterthur,1250,1 ½,37 m²
3 ½ Zimmer-Wohnung in Winterthur mieten,/de/wohnung/maienstrasse-2-8406-winterthur/514693/,Maienstrasse 2,8406,Winterthur,1650,3 ½,73 m²
3 ½ Zimmer-Wohnung in Pfungen mieten,/de/wohnung/grosswiesenstr-55-8422-pfungen/476806/,Grosswiesenstr. 55,8422,Pfungen,1640,3 ½,90 m²
1 Zimmer-Wohnung in Winterthur mieten,/de/wohnung/else-zublin-str-66-8404-winterthur/492561/,Else-Züblin-Str. 66,8404,Winterthur,1710,1,73 m²
3 ½ Zimmer-Wohnung in Winterthur mieten,/de/wohnung/wulflingerstrasse-349-8408-winterthur/485985/,Wülflingerstrasse 349,8408,Winterthur,1704,3 ½,82 m²
2 ½ Zimmer-Wohnung in Effretikon mieten,/de/wohnung/im-wattbuck-1-8307-effretikon/478539/,Im Wattbuck 1,8307,Effretikon,1435,2 ½,71 m²
3 ½ Zimmer-Wohnung in Winterthur mieten,/de/wohnung/sulzerallee-80-88-8409-winterthur/455089/,Sulzerallee 80 - 88,8409,Winterthur,2220,3 ½,92 m²
2 ½ Zimmer-Attikawohnung in Winterthur mieten,/de/wohnung/sulzer-allee-71-8404-winterthur/442498/,Sulzer-Allee 71,8404,Winterthur,Anfrage,2 ½,85 m²
4 ½ Zimmer-Wohnung in Dietlikon mieten,/de/wohnung/brunnenwiesenstrasse-8-8305-dietlikon/427974/,Brunnenwiesenstrasse 8,8305,Dietlikon,2255,4 ½,82 m²
1 ½ Zimmer-Studio in Winterthur mieten,/de/wohnung/feldstrasse-16-8400-winterthur/426355/,Feldstrasse 16,8400,Winterthur,3430,1 ½,159 m²
3 ½ Zimmer-Wohnung in Winterthur mieten,/de/wohnung/else-zublin-str-72-8404-winterthur/383669/,Else-Züblin-Str. 72,8404,Winterthur,2200,3 ½,105 m²
1 ½ Zimmer-Wohnung in Winterthur mieten,/de/wohnung/zucherstrasse-143-8406-winterthur/203151/,Zücherstrasse 143,8406,Winterthur,1990,1 ½,36 m²
2 ½ Zimmer-Möblierte Wohnung in Winterthur mieten,/de/wohnung/tossfeldstrasse-67-b-8406-winterthur/202873/,Tössfeldstrasse 67 b,8406,Winterthur,2250,2 ½,45 m²
1 ½ Zimmer-Möblierte Wohnung in Elsau mieten,/de/wohnung/st-gallerstrasse-60-8352-elsau/195813/,St. Gallerstrasse 60,8352,Elsau,1550,1 ½,22 m²
1 ½ Zimmer-Möblierte Wohnung in Winterthur mieten,/de/wohnung/backerstrasse-12-8400-winterthur/194369/,Bäckerstrasse 12,8400,Winterthur,1950,1 ½,35 m²
1 ½ Zimmer-Wohnung in Winterthur mieten,/de/wohnung/kanzleistrasse-57-8405-winterthur/156900/,Kanzleistrasse 57,8405,Winterthur,2100,1 ½,46 m²
1 Zimmer-Möblierte Wohnung in Winterthur mieten,/de/wohnung/neustadtgasse-29-8400-winterthur/72436/,Neustadtgasse 29,8400,Winterthur,1100,1,16 m²
2 ½ Zimmer-Wohnung in Hergiswil mieten,/de/wohnung/allmendlistrasse-5-6052-hergiswil/606550/,Allmendlistrasse 5,6052,Hergiswil,1890,2 ½,69 m²
3 ½ Zimmer-Wohnung in Kriens mieten,/de/wohnung/brunnmattstrasse-20-6010-kriens/606208/,Brunnmattstrasse 20,6010,Kriens,1630,3 ½,71 m²
4 ½ Zimmer-Wohnung in Kriens mieten,/de/wohnung/brunnmattstrasse-20a-6010-kriens/606223/,Brunnmattstrasse 20a,6010,Kriens,1890,4 ½,94 m²
3 ½ Zimmer-Wohnung in Kriens mieten,/de/wohnung/schachenstrasse-30-6010-kriens/606517/,Schachenstrasse 30,6010,Kriens,1780,3 ½,70 m²
3 ½ Zimmer-Möblierte Wohnung in Luzern mieten,/de/wohnung/6005-luzern/606437/,no street available,6005,Luzern,1800,3 ½,70 m²
4 ½ Zimmer-Wohnung in Kriens mieten,/de/wohnung/quellenstrasse-1-6010-kriens/606377/,Quellenstrasse 1,6010,Kriens,2020,4 ½,NaN
4 ½ Zimmer-Wohnung in Luzern mieten,/de/wohnung/stollberghalde-14-6003-luzern/606345/,Stollberghalde 14,6003,Luzern,1670,4 ½,78 m²
2 ½ Zimmer-Wohnung in Luzern mieten,/de/wohnung/lindenstrasse-36-6015-luzern/606282/,Lindenstrasse 36,6015,Luzern,1310,2 ½,51 m²
1 ½ Zimmer-Wohnung in Luzern mieten,/de/wohnung/franziskanerplatz-9-6003-luzern/606237/,Franziskanerplatz 9,6003,Luzern,1390,1 ½,36 m²
3 ½ Zimmer-Wohnung in Littau-Luzern mieten,/de/wohnung/luzernerstrasse-141b-6014-littau-luzern/604622/,Luzernerstrasse 141b,6014,Littau-Luzern,1940,3 ½,92 m²
4 Zimmer-Wohnung in Kriens mieten,/de/wohnung/luzernerstrasse-18-6010-kriens/606109/,Luzernerstrasse 18,6010,Kriens,1490,4,82 m²
3 ½ Zimmer-Wohnung in Luzern mieten,/de/wohnung/rothenhalde-22-6015-luzern/605985/,Rothenhalde 22,6015,Luzern,1370,3 ½,70 m²
3 Zimmer-Wohnung in Luzern mieten,/de/wohnung/ulmenstrasse-6003-luzern/605902/,Ulmenstrasse,6003,Luzern,1690,3,NaN
4 ½ Zimmer-Möblierte Wohnung in Luzern mieten,/de/wohnung/6004-luzern/605894/,no street available,6004,Luzern,1875,4 ½,100 m²
2 Zimmer-Wohnung in luzern mieten,/de/wohnung/lutzelmattstrasse16-6006-luzern/605653/,Lützelmattstrasse16,6006,luzern,1120,2,42 m²
2 ½ Zimmer-Wohnung in Rothenburg mieten,/de/wohnung/bertiswilstrasse-52-6023-rothenburg/605635/,Bertiswilstrasse 52,6023,Rothenburg,1610,2 ½,NaN
3 Zimmer-Wohnung in Luzern mieten,/de/wohnung/6005-luzern/605631/,no street available,6005,Luzern,1500,3,60 m²
2 Zimmer-Wohnung in Luzern mieten,/de/wohnung/lindenhausstrasse-8-6005-luzern/605623/,Lindenhausstrasse 8,6005,Luzern,1490,2,44 m²
3 Zimmer-Wohnung in Luzern mieten,/de/wohnung/kasimir-pfyffer-strasse-3-6003-luzern/605618/,Kasimir-Pfyffer-Strasse 3,6003,Luzern,1979,3,NaN
4 ½ Zimmer-Wohnung in Luzern mieten,/de/wohnung/bruchstrasse-54-6003-luzern/605556/,Bruchstrasse 54,6003,Luzern,2680,4 ½,117 m²
4 Zimmer-Wohnung in Luzern mieten,/de/wohnung/6004-luzern/605509/,no street available,6004,Luzern,2500,4,110 m²
2 Zimmer-Wohnung in Luzern mieten,/de/wohnung/obergutschstrasse-14-6003-luzern/605503/,Obergütschstrasse 14,6003,Luzern,1180,2,NaN
3 Zimmer-Wohnung in Luzern mieten,/de/wohnung/abendweg-36-6006-luzern/598250/,Abendweg 36,6006,Luzern,1465,3,65 m²
4 ½ Zimmer-Wohnung in Kriens mieten,/de/wohnung/kosthausstrasse-10-6010-kriens/604989/,Kosthausstrasse 10,6010,Kriens,1690,4 ½,84 m²
1 Zimmer-Wohnung in Kriens mieten,/de/wohnung/horwerstrasse-73-6010-kriens/604945/,Horwerstrasse 73,6010,Kriens,500,1,NaN
3 ½ Zimmer-Wohnung in Luzern mieten,/de/wohnung/rothanhalde-22-6015-luzern/604901/,Rothanhalde 22,6015,Luzern,1370,3 ½,70 m²
2 ½ Zimmer-Wohnung in Emmen mieten,/de/wohnung/feldbreite-emmen-6032-emmen/604830/,Feldbreite Emmen,6032,Emmen,1460,2 ½,60 m²
4 Zimmer-Wohnung in Kriens mieten,/de/wohnung/wichlernweg-11-6010-kriens/604803/,Wichlernweg 11,6010,Kriens,1630,4,86 m²
